,time,high,low,open,volumefrom,volumeto,close,RealTime
0,1477353600,0.0,0.0,0.0,0.0,0.0,0.0,2016-10-25
1,1477440000,0.0,0.0,0.0,0.0,0.0,0.0,2016-10-26
2,1477526400,0.0,0.0,0.0,0.0,0.0,0.0,2016-10-27
3,1477612800,0.0,0.0,0.0,0.0,0.0,0.0,2016-10-28
4,1477699200,0.0,0.0,0.0,0.0,0.0,0.0,2016-10-29
5,1477785600,0.0,0.0,0.0,0.0,0.0,0.0,2016-10-30
6,1477872000,0.0,0.0,0.0,0.0,0.0,0.0,2016-10-31
7,1477958400,0.0,0.0,0.0,0.0,0.0,0.0,2016-11-01
8,1478044800,0.0,0.0,0.0,0.0,0.0,0.0,2016-11-02
9,1478131200,0.0,0.0,0.0,0.0,0.0,0.0,2016-11-03
10,1478217600,0.0,0.0,0.0,0.0,0.0,0.0,2016-11-04
11,1478304000,0.0,0.0,0.0,0.0,0.0,0.0,2016-11-05
12,1478390400,0.0,0.0,0.0,0.0,0.0,0.0,2016-11-06
13,1478476800,0.0,0.0,0.0,0.0,0.0,0.0,2016-11-07
14,1478563200,0.0,0.0,0.0,0.0,0.0,0.0,2016-11-08
15,1478649600,0.0,0.0,0.0,0.0,0.0,0.0,2016-11-09
16,1478736000,0.0,0.0,0.0,0.0,0.0,0.0,2016-11-10
17,1478822400,0.0,0.0,0.0,0.0,0.0,0.0,2016-11-11
18,1478908800,0.0,0.0,0.0,0.0,0.0,0.0,2016-11-12
19,1478995200,0.0,0.0,0.0,0.0,0.0,0.0,2016-11-13
20,1479081600,0.0,0.0,0.0,0.0,0.0,0.0,2016-11-14
21,1479168000,0.0,0.0,0.0,0.0,0.0,0.0,2016-11-15
22,1479254400,0.0,0.0,0.0,0.0,0.0,0.0,2016-11-16
23,1479340800,0.0,0.0,0.0,0.0,0.0,0.0,2016-11-17
24,1479427200,0.0,0.0,0.0,0.0,0.0,0.0,2016-11-18
25,1479513600,0.0,0.0,0.0,0.0,0.0,0.0,2016-11-19
26,1479600000,0.0,0.0,0.0,0.0,0.0,0.0,2016-11-20
27,1479686400,0.0,0.0,0.0,0.0,0.0,0.0,2016-11-21
28,1479772800,0.0,0.0,0.0,0.0,0.0,0.0,2016-11-22
29,1479859200,0.0,0.0,0.0,0.0,0.0,0.0,2016-11-23
30,1479945600,0.0,0.0,0.0,0.0,0.0,0.0,2016-11-24
31,1480032000,0.0,0.0,0.0,0.0,0.0,0.0,2016-11-25
32,1480118400,0.0,0.0,0.0,0.0,0.0,0.0,2016-11-26
33,1480204800,0.0,0.0,0.0,0.0,0.0,0.0,2016-11-27
